#Amplitudes and roll-off frequencies for laser power 370mA 
Ax 	 5.289991732447715e-06 	 1.2207110084166848e-07 
f0x 	 345.09000182096366 	 12.680986003219253 
Ay 	 0.06583075148461277 	 0.000873293356826981 
f0y 	 150.8342545925628 	 5.374874574354664 
Ax 	 2.217061750836811e-06 	 4.786863644603585e-08 
f0x 	 473.6662259851543 	 15.710244714592825 
Ay 	 0.0004501043502205466 	 6.975686025016483e-06 
f0y 	 208.05294576617257 	 7.722042266068139 
Ax 	 2.217061750836811e-06 	 4.786863644603585e-08 
f0x 	 473.6662259851543 	 15.710244714592825 
Ay 	 0.0004501043502205466 	 6.975686025016483e-06 
f0y 	 208.05294576617257 	 7.722042266068139 
Ax 	 2.217061750836811e-06 	 4.786863644603585e-08 
f0x 	 473.6662259851543 	 15.710244714592825 
Ay 	 0.0004501043502205466 	 6.975686025016483e-06 
f0y 	 208.05294576617257 	 7.722042266068139 
Ax 	 2.217061750836811e-06 	 4.786863644603585e-08 
f0x 	 473.6662259851543 	 15.710244714592825 
Ay 	 0.0004501043502205466 	 6.975686025016483e-06 
f0y 	 208.05294576617257 	 7.722042266068139 
Ax 	 2.217061750836811e-06 	 4.786863644603585e-08 
f0x 	 473.6662259851543 	 15.710244714592825 
Ay 	 0.0004501043502205466 	 6.975686025016483e-06 
f0y 	 208.05294576617257 	 7.722042266068139 
