#Thorlabs FTS
[SpectrumHeader]
#Date	20190516
#Time	12553258
#GMTTime	10553258
#XAxisUnit	nm_air
#YAxisUnit	intensity
#Average	1
#RollingAverage	0
#SpectrumSmooth	0
#SSmoothParam1	0
#SSmoothParam2	0
#SSmoothParam3	0
#SSmoothParam4	0
#IntegrationTime	1000.000000
#TriggerMode	0
#InterferometerSerial	M00512064
#Source	
#AirMeasureOpt	0
#WnrMin	13400.171875
#WnrMax	31133.470703
#Length	3648
#Resolution	0.0000000000e+00
#ADC	0
#Instrument	0
#InstrModel	CCS100
#Type	emission
#AirTemp	0.00
#AirPressure	0.00
#AirRelHum	0.00
#Name	
#Comment	""
[Data]
3.211977234e+02	3.683741903e-03
3.213053894e+02	8.564959280e-03
3.214130554e+02	1.025844272e-02
3.215207214e+02	9.013234638e-03
3.216283875e+02	-1.944600721e-03
3.217360840e+02	-6.352638826e-03
3.218437500e+02	1.965354197e-03
3.219514465e+02	1.791024930e-03
3.220591736e+02	7.842738181e-03
3.221668701e+02	1.090595126e-02
3.222745972e+02	-2.617013175e-03
3.223823242e+02	2.139683347e-03
3.224900513e+02	2.413629321e-03
3.225977783e+02	1.172778942e-02
3.227055359e+02	-4.210880026e-03
3.228132629e+02	5.202896427e-03
3.229210205e+02	-4.335401114e-03
3.230288086e+02	7.792930119e-03
3.231365662e+02	6.024734117e-03
3.232443542e+02	1.284847688e-02
3.233521423e+02	2.936616773e-03
3.234599304e+02	2.961521037e-03
3.235677185e+02	-8.245355450e-03
3.236755371e+02	-1.016920287e-04
3.237833557e+02	2.538150176e-03
3.238911743e+02	2.264204202e-03
3.239989929e+02	6.597530097e-03
3.241068420e+02	-1.197475591e-03
3.242146606e+02	1.327184774e-02
3.243225098e+02	1.517079072e-03
3.244303894e+02	4.331250209e-03
3.245382385e+02	2.837000182e-03
3.246461182e+02	-4.161071964e-03
3.247539673e+02	-1.645750599e-03
3.248618774e+02	6.348488387e-03
3.249697571e+02	5.700979847e-03
3.250776367e+02	-7.990088197e-04
3.251855469e+02	5.458164378e-04
3.252934570e+02	-2.617013175e-03
3.254013672e+02	9.635838680e-03
3.255093079e+02	8.515151218e-03
3.256172180e+02	9.810168296e-03
3.257251587e+02	-5.754938815e-03
3.258330994e+02	-3.756379010e-04
3.259410706e+02	2.463437617e-03
3.260490112e+02	8.664576337e-03
3.261569824e+02	3.135850187e-03
3.262649536e+02	3.783358727e-03
3.263729248e+02	5.352321547e-03
3.264809265e+02	1.442366512e-03
3.265888977e+02	-1.396708889e-03
3.266968994e+02	-1.172571327e-03
3.268049011e+02	1.591791632e-03
3.269129333e+02	4.306346178e-03
3.270209351e+02	-2.218546579e-03
3.271289673e+02	1.840833342e-03
3.272369995e+02	1.243133214e-03
3.273450317e+02	4.206729587e-03
3.274530945e+02	-7.678785914e-05
3.275611267e+02	1.218229067e-03
3.276691895e+02	-2.760212228e-04
3.277772522e+02	3.783358727e-03
3.278853455e+02	-4.360305145e-03
3.279934082e+02	7.195230108e-03
3.281015015e+02	1.243133214e-03
3.282095947e+02	2.264204202e-03
3.283176880e+02	4.829333629e-03
3.284258118e+02	1.865737489e-03
3.285339050e+02	7.195230108e-03
3.286420288e+02	4.605196416e-03
3.287501526e+02	4.754621070e-03
3.288583069e+02	3.086041892e-03
3.289664307e+02	-1.496325596e-03
3.290745850e+02	1.489061862e-02
3.291827393e+02	2.289108466e-03
3.292908936e+02	1.225077640e-02
3.293990784e+02	-5.954171997e-03
3.295072327e+02	4.156921059e-03
3.296154175e+02	9.511318058e-03
3.297236023e+02	-2.075347538e-06
3.298318176e+02	2.463437617e-03
3.299400024e+02	7.718217559e-03
3.300482178e+02	1.785421558e-02
3.301564331e+02	3.509412752e-03
3.302646484e+02	5.700979847e-03
3.303728943e+02	9.386797436e-03
3.304811096e+02	1.103047188e-02
3.305893555e+02	-4.509730265e-03
3.306976013e+02	-2.293259138e-03
3.308058777e+02	6.454330869e-04
3.309141235e+02	-2.791342558e-03
3.310223999e+02	2.961521037e-03
3.311306763e+02	5.277608987e-03
3.312389526e+02	8.141588420e-03
3.313472595e+02	5.327417050e-03
3.314555359e+02	6.497913040e-03
3.315638428e+02	1.085614320e-02
3.316721497e+02	2.264204202e-03
3.317804871e+02	1.337146480e-02
3.318887939e+02	5.227800459e-03
3.319971313e+02	-2.766438294e-03
3.321054688e+02	8.091780357e-03
3.322138062e+02	1.735613123e-02
3.323221741e+02	7.967259735e-03
3.324305115e+02	7.718217559e-03
3.325388794e+02	-5.748712574e-04
3.326472473e+02	9.013234638e-03
3.327556458e+02	1.741216634e-03
3.328640137e+02	5.501746200e-03
3.329724121e+02	-3.687892575e-03
3.330808105e+02	6.124350708e-03
3.331892090e+02	7.469175849e-03
3.332976074e+02	2.538150176e-03
3.334060364e+02	-1.521229744e-03
3.335144653e+02	-1.869888161e-03
3.336228943e+02	-4.503504315e-04
3.337313232e+02	3.982591908e-03
3.338397827e+02	-3.040384268e-03
3.339482422e+02	1.369521860e-02
3.340567017e+02	-2.517396584e-03
3.341651611e+02	-1.546133892e-03
3.342736206e+02	2.469663741e-04
3.343821106e+02	3.335083602e-03
3.344906006e+02	3.534317017e-03
3.345990906e+02	1.075652614e-02
3.347075806e+02	5.451938137e-03
3.348160706e+02	5.725883879e-03
3.349245911e+02	4.231633618e-03
3.350331116e+02	1.543851011e-02
3.351416321e+02	5.177992396e-03
3.352501526e+02	8.789096959e-03
3.353587036e+02	2.637766767e-03
3.354672546e+02	1.429291908e-02
3.355758057e+02	2.164587611e-03
3.356843567e+02	-9.540372528e-03
3.357929382e+02	2.837000182e-03
3.359014893e+02	-6.078693084e-03
3.360100708e+02	-5.748712574e-04
3.361186523e+02	-3.756379010e-04
3.362272644e+02	1.890641637e-03
3.363358459e+02	1.673352718e-02
3.364444580e+02	-3.488659160e-03
3.365530701e+02	5.227800459e-03
3.366616821e+02	1.170288492e-02
3.367703247e+02	-7.597847376e-03
3.368789368e+02	4.779525567e-03
3.369875793e+02	2.214395907e-03
3.370962219e+02	7.450497942e-04
3.372048645e+02	-2.890959149e-03
3.373135376e+02	-3.588275984e-03
3.374222107e+02	-1.122763031e-03
3.375308838e+02	-3.613180015e-03
3.376395569e+02	1.070671808e-02
3.377482300e+02	-2.866054885e-03
3.378569336e+02	1.168420655e-03
3.379656372e+02	1.716312487e-03
3.380743408e+02	4.829333629e-03
3.381830444e+02	8.266109042e-03
3.382917480e+02	-5.997754633e-04
3.384004822e+02	-2.367971465e-03
3.385092163e+02	1.212625578e-02
3.386179504e+02	2.015162492e-03
3.387267151e+02	9.959593415e-03
3.388354492e+02	3.434700193e-03
3.389442139e+02	-4.086359404e-03
3.390529785e+02	-3.115096595e-03
3.391617432e+02	1.608601958e-02
3.392705383e+02	-6.402447354e-03
3.393793030e+02	7.518984377e-03
3.394880981e+02	7.170326076e-03
3.395968933e+02	7.693313528e-03
3.397056885e+02	1.190211810e-02
3.398145142e+02	-2.766438294e-03
3.399233398e+02	4.804429598e-03
3.400321655e+02	7.842738181e-03
3.401409912e+02	-6.128501147e-03
3.402498169e+02	1.118612359e-03
3.403586731e+02	1.533889398e-02
3.404675293e+02	3.335083602e-03
3.405763855e+02	8.116683923e-03
3.406852417e+02	1.143516507e-03
3.407940979e+02	2.114779083e-03
3.409029846e+02	1.282357238e-02
3.410118713e+02	-3.912030254e-03
3.411207581e+02	2.220621827e-04
3.412296448e+02	-3.837317694e-03
3.413385620e+02	3.584125312e-03
