#Thorlabs FTS
[SpectrumHeader]
#Date	20190516
#Time	13140956
#GMTTime	11140956
#XAxisUnit	nm_air
#YAxisUnit	intensity
#Average	1
#RollingAverage	0
#SpectrumSmooth	0
#SSmoothParam1	0
#SSmoothParam2	0
#SSmoothParam3	0
#SSmoothParam4	0
#IntegrationTime	1000.000000
#TriggerMode	0
#InterferometerSerial	M00512064
#Source	
#AirMeasureOpt	0
#WnrMin	13400.171875
#WnrMax	31133.470703
#Length	3648
#Resolution	0.0000000000e+00
#ADC	0
#Instrument	0
#InstrModel	CCS100
#Type	emission
#AirTemp	0.00
#AirPressure	0.00
#AirRelHum	0.00
#Name	
#Comment	""
[Data]
3.211977234e+02	2.450532513e-03
3.213053894e+02	9.951653890e-03
3.214130554e+02	1.152165607e-02
3.215207214e+02	6.188632920e-03
3.216283875e+02	-2.384077292e-03
3.217360840e+02	-6.147098262e-03
3.218437500e+02	3.522121347e-03
3.219514465e+02	2.948945854e-03
3.220591736e+02	9.926733561e-03
3.221668701e+02	1.062451210e-02
3.222745972e+02	-2.982173348e-03
3.223823242e+02	3.447359195e-03
3.224900513e+02	4.494027235e-03
3.225977783e+02	9.652606212e-03
3.227055359e+02	-2.533601364e-03
3.228132629e+02	5.814822856e-03
3.229210205e+02	-5.100430455e-03
3.230288086e+02	9.004668333e-03
3.231365662e+02	4.269741476e-03
3.232443542e+02	1.344054751e-02
3.233521423e+02	1.802595099e-03
3.234599304e+02	1.329102321e-03
3.235677185e+02	-6.346463691e-03
3.236755371e+02	1.603229670e-03
3.237833557e+02	2.699739067e-03
3.238911743e+02	8.306889868e-06
3.239989929e+02	4.668471869e-03
3.241068420e+02	-5.399478250e-04
3.242146606e+02	1.356515102e-02
3.243225098e+02	3.322755918e-03
3.244303894e+02	7.833397016e-03
3.245382385e+02	1.578309020e-04
3.246461182e+02	-1.212805859e-03
3.247539673e+02	1.329102379e-04
3.248618774e+02	5.241647363e-03
3.249697571e+02	5.914505571e-03
3.250776367e+02	3.322755801e-04
3.251855469e+02	-1.561695244e-03
3.252934570e+02	-2.558521926e-03
3.254013672e+02	9.104351513e-03
3.255093079e+02	7.011014968e-03
3.256172180e+02	5.042281933e-03
3.257251587e+02	-4.477413371e-03
3.258330994e+02	-1.960425870e-03
3.259410706e+02	2.325929236e-03
3.260490112e+02	8.207206614e-03
3.261569824e+02	6.163712125e-03
3.262649536e+02	2.325929236e-03
3.263729248e+02	6.039108615e-03
3.264809265e+02	7.060856442e-04
3.265888977e+02	-4.651858180e-04
3.266968994e+02	-2.533601364e-03
3.268049011e+02	1.553388429e-03
3.269129333e+02	-6.645511894e-05
3.270209351e+02	-3.306142054e-03
3.271289673e+02	3.596883267e-03
