2.306;-0.395
2.325;-0.394
2.344;-0.393
2.363;-0.395
2.381;-0.395
2.400;-0.392
2.419;-0.392
2.438;-0.396
2.456;-0.395
2.475;-0.395
2.494;-0.396
2.513;-0.394
2.531;-0.393
2.550;-0.391
2.569;-0.395
2.588;-0.392
2.606;-0.393
2.625;-0.396
2.644;-0.392
2.663;-0.395
2.681;-0.396
2.700;-0.394
2.719;-0.396
2.738;-0.393
2.756;-0.393
2.775;-0.396
2.794;-0.392
2.813;-0.396
2.831;-0.393
2.850;-0.393
2.869;-0.396
2.888;-0.392
2.906;-0.397
2.925;-0.397
2.944;-0.396
2.963;-0.393
2.981;-0.394
3.000;-0.393
3.019;-0.396
3.038;-0.394
3.056;-0.395
3.075;-0.395
3.094;-0.393
3.113;-0.397
3.131;-0.396
3.150;-0.394
3.169;-0.395
3.188;-0.395
3.206;-0.395
3.225;-0.394
3.244;-0.396
3.263;-0.396
3.281;-0.393
3.300;-0.394
3.319;-0.393
3.338;-0.395
3.356;-0.397
3.375;-0.394
3.394;-0.398
3.413;-0.395
3.431;-0.398
3.450;-0.395
3.469;-0.399
3.488;-0.397
3.506;-0.396
3.525;-0.397
3.544;-0.398
3.563;-0.396
3.581;-0.394
3.600;-0.396
3.619;-0.396
3.638;-0.399
3.656;-0.396
3.675;-0.396
3.694;-0.395
3.713;-0.396
3.731;-0.400
3.750;-0.399
3.769;-0.397
3.788;-0.396
3.806;-0.398
3.825;-0.399
3.844;-0.396
3.863;-0.397
3.881;-0.400
3.900;-0.398
3.919;-0.399
3.938;-0.398
3.956;-0.397
3.975;-0.398
3.994;-0.398
4.013;-0.397
4.031;-0.400
4.050;-0.397
4.069;-0.399
4.088;-0.397
4.106;-0.400
4.125;-0.400
4.144;-0.399
4.163;-0.397
4.181;-0.401
4.200;-0.400
4.219;-0.401
4.238;-0.398
4.256;-0.401
4.275;-0.398
4.294;-0.400
4.313;-0.399
4.331;-0.397
4.350;-0.402
4.369;-0.401
4.388;-0.401
4.406;-0.399
4.425;-0.398
4.444;-0.399
4.463;-0.402
4.481;-0.402
4.500;-0.398
4.519;-0.401
4.538;-0.401
4.556;-0.399
4.575;-0.398
4.594;-0.400
4.613;-0.398
4.631;-0.403
4.650;-0.401
4.669;-0.401
4.688;-0.401
4.706;-0.400
4.725;-0.402
4.744;-0.400
4.763;-0.404
4.781;-0.400
4.800;-0.401
4.819;-0.401
4.838;-0.399
4.856;-0.399
4.875;-0.401
4.894;-0.399
4.913;-0.403
4.931;-0.400
4.950;-0.403
4.969;-0.402
4.988;-0.403
5.006;-0.403
5.025;-0.400
5.044;-0.401
5.063;-0.402
5.081;-0.400
5.100;-0.404
5.119;-0.400
5.138;-0.404
5.156;-0.400
5.175;-0.404
5.194;-0.401
5.213;-0.405
5.231;-0.405
5.250;-0.400
5.269;-0.404
5.288;-0.403
5.306;-0.402
5.325;-0.403
5.344;-0.402
5.363;-0.400
5.381;-0.404
5.400;-0.403
5.419;-0.402
5.438;-0.403
5.456;-0.401
5.475;-0.401
5.494;-0.405
5.513;-0.403
5.531;-0.402
5.550;-0.405
5.569;-0.403
5.588;-0.405
5.606;-0.405
5.625;-0.405
5.644;-0.401
5.663;-0.406
5.681;-0.405
5.700;-0.403
5.719;-0.404
5.738;-0.406
5.756;-0.402
5.775;-0.403
5.794;-0.405
5.813;-0.402
5.831;-0.407
5.850;-0.404
5.869;-0.405
5.888;-0.406
5.906;-0.402
5.925;-0.402
5.944;-0.406
5.963;-0.404
5.981;-0.403
6.000;-0.406
6.019;-0.406
6.038;-0.405
6.056;-0.404
6.075;-0.403
6.094;-0.403
6.113;-0.406
6.131;-0.403
6.150;-0.405
6.169;-0.407
6.188;-0.403
6.206;-0.405
6.225;-0.403
6.244;-0.406
6.263;-0.403
6.281;-0.408
6.300;-0.407
6.319;-0.408
6.338;-0.404
6.356;-0.406
6.375;-0.408
6.394;-0.405
6.413;-0.404
6.431;-0.407
6.450;-0.403
6.469;-0.405
6.488;-0.407
6.506;-0.404
6.525;-0.403
6.544;-0.404
6.563;-0.405
6.581;-0.406
6.600;-0.405
6.619;-0.408
6.638;-0.404
6.656;-0.409
6.675;-0.404
6.694;-0.404
6.713;-0.406
6.731;-0.405
6.750;-0.405
6.769;-0.409
6.788;-0.405
6.806;-0.406
6.825;-0.405
6.844;-0.405
6.863;-0.409
6.881;-0.408
6.900;-0.405
6.919;-0.408
6.938;-0.406
6.956;-0.408
6.975;-0.407
6.994;-0.408
7.013;-0.409
7.031;-0.407
7.050;-0.407
7.069;-0.407
7.088;-0.409
7.106;-0.410
7.125;-0.410
7.144;-0.406
7.163;-0.407
7.181;-0.406
7.200;-0.408
7.219;-0.408
7.238;-0.408
7.256;-0.409
7.275;-0.406
7.294;-0.407
7.313;-0.406
7.331;-0.407
7.350;-0.405
7.369;-0.406
7.388;-0.408
7.406;-0.408
7.425;-0.409
7.444;-0.410
7.463;-0.409
7.481;-0.411
7.500;-0.411
7.519;-0.409
7.538;-0.406
7.556;-0.409
7.575;-0.410
7.594;-0.407
7.613;-0.408
7.631;-0.407
7.650;-0.411
7.669;-0.411
7.688;-0.411
7.706;-0.411
7.725;-0.407
7.744;-0.411
7.763;-0.407
7.781;-0.408
7.800;-0.408
7.819;-0.407
7.838;-0.410
7.856;-0.409
7.875;-0.408
7.894;-0.407
7.913;-0.411
7.931;-0.408
7.950;-0.408
7.969;-0.411
7.988;-0.410
8.006;-0.408
8.025;-0.409
8.044;-0.409
8.063;-0.412
8.081;-0.410
8.100;-0.408
8.119;-0.407
8.138;-0.411
8.156;-0.411
8.175;-0.411
8.194;-0.412
8.213;-0.410
8.231;-0.408
8.250;-0.409
8.269;-0.409
8.288;-0.409
8.306;-0.410
8.325;-0.410
8.344;-0.411
8.363;-0.409
8.381;-0.410
8.400;-0.413
8.419;-0.410
8.438;-0.409
8.456;-0.411
8.475;-0.411
8.494;-0.411
8.513;-0.412
8.531;-0.413
8.550;-0.412
8.569;-0.413
8.588;-0.412
8.606;-0.412
8.625;-0.413
8.644;-0.413
8.663;-0.414
8.681;-0.410
8.700;-0.411
8.719;-0.410
8.738;-0.410
8.756;-0.410
8.775;-0.413
8.794;-0.413
8.813;-0.413
8.831;-0.412
8.850;-0.414
8.869;-0.411
8.888;-0.414
8.906;-0.413
8.925;-0.411
8.944;-0.412
8.963;-0.415
8.981;-0.413
9.000;-0.416
9.019;-0.412
9.038;-0.412
9.056;-0.415
9.075;-0.415
9.094;-0.416
9.113;-0.413
9.131;-0.413
9.150;-0.414
9.169;-0.409
9.188;-0.409
9.206;-0.409
9.225;-0.401
9.244;-0.401
9.263;-0.400
9.281;-0.399
9.300;-0.394
9.319;-0.396
9.338;-0.394
9.356;-0.393
9.375;-0.387
9.394;-0.388
9.413;-0.388
9.431;-0.384
9.450;-0.382
9.469;-0.379
9.488;-0.377
9.506;-0.373
9.525;-0.371
9.544;-0.370
9.563;-0.368
9.581;-0.367
9.600;-0.366
9.619;-0.364
9.638;-0.364
9.656;-0.359
9.675;-0.357
9.694;-0.358
9.713;-0.354
9.731;-0.354
9.750;-0.352
9.769;-0.349
9.788;-0.348
9.806;-0.347
9.825;-0.345
9.844;-0.343
9.863;-0.338
9.881;-0.340
9.900;-0.335
9.919;-0.336
9.938;-0.331
9.956;-0.329
9.975;-0.328
9.994;-0.326
10.013;-0.325
10.031;-0.324
10.050;-0.320
10.069;-0.317
10.088;-0.314
10.106;-0.313
10.125;-0.310
10.144;-0.312
10.163;-0.309
10.181;-0.305
10.200;-0.304
10.219;-0.305
10.238;-0.300
10.256;-0.301
10.275;-0.298
10.294;-0.294
10.313;-0.295
10.331;-0.292
10.350;-0.289
10.369;-0.290
10.388;-0.285
10.406;-0.284
10.425;-0.285
10.444;-0.282
10.463;-0.279
10.481;-0.276
10.500;-0.273
10.519;-0.273
10.538;-0.270
10.556;-0.271
10.575;-0.266
10.594;-0.266
10.613;-0.266
10.631;-0.261
10.650;-0.259
10.669;-0.256
10.688;-0.257
10.706;-0.251
10.725;-0.252
10.744;-0.252
10.763;-0.248
10.781;-0.246
10.800;-0.243
10.819;-0.245
10.838;-0.243
10.856;-0.239
10.875;-0.236
10.894;-0.236
10.913;-0.233
10.931;-0.232
10.950;-0.228
10.969;-0.231
10.988;-0.225
11.006;-0.225
11.025;-0.222
11.044;-0.221
11.063;-0.220
11.081;-0.217
11.100;-0.218
11.119;-0.215
11.138;-0.212
11.156;-0.212
11.175;-0.206
11.194;-0.208
11.213;-0.205
11.231;-0.201
11.250;-0.200
11.269;-0.199
11.288;-0.194
11.306;-0.193
11.325;-0.192
11.344;-0.194
11.363;-0.191
11.381;-0.189
11.400;-0.187
11.419;-0.184
11.438;-0.181
11.456;-0.179
11.475;-0.176
11.494;-0.177
11.513;-0.174
11.531;-0.172
11.550;-0.171
11.569;-0.168
11.588;-0.166
11.606;-0.166
11.625;-0.164
11.644;-0.164
11.663;-0.161
11.681;-0.160
11.700;-0.155
11.719;-0.155
11.738;-0.154
11.756;-0.149
11.775;-0.148
11.794;-0.145
11.813;-0.142
11.831;-0.143
11.850;-0.140
11.869;-0.142
11.888;-0.137
11.906;-0.134
11.925;-0.134
11.944;-0.130
11.963;-0.129
11.981;-0.126
12.000;-0.125
12.019;-0.123
12.038;-0.121
12.056;-0.122
12.075;-0.122
12.094;-0.118
12.113;-0.114
12.131;-0.112
12.150;-0.113
12.169;-0.112
12.188;-0.106
12.206;-0.105
12.225;-0.106
12.244;-0.104
12.263;-0.101
12.281;-0.097
12.300;-0.096
12.319;-0.093
12.338;-0.092
12.356;-0.091
12.375;-0.091
12.394;-0.088
12.413;-0.086
12.431;-0.087
12.450;-0.083
12.469;-0.081
12.488;-0.081
12.506;-0.076
12.525;-0.074
12.544;-0.075
12.563;-0.071
12.581;-0.068
12.600;-0.066
12.619;-0.066
12.638;-0.060
12.656;-0.059
12.675;-0.060
12.694;-0.058
12.713;-0.057
12.731;-0.055
12.750;-0.051
12.769;-0.050
12.788;-0.048
12.806;-0.050
12.825;-0.044
12.844;-0.043
12.863;-0.042
12.881;-0.044
12.900;-0.042
12.919;-0.037
12.938;-0.033
12.956;-0.035
12.975;-0.033
12.994;-0.033
13.013;-0.032
13.031;-0.029
13.050;-0.027
13.069;-0.022
13.088;-0.023
13.106;-0.020
13.125;-0.022
13.144;-0.020
13.163;-0.014
13.181;-0.014
13.200;-0.010
13.219;-0.009
13.238;-0.009
13.256;-0.007
13.275;-0.004
13.294;-0.005
13.313;-0.002
13.331;0.001
13.350;0.001
13.369;0.002
13.388;0.004
13.406;0.007
13.425;0.007
13.444;0.012
13.463;0.013
13.481;0.014
13.500;0.018
13.519;0.017
13.538;0.019
13.556;0.025
13.575;0.026
13.594;0.027
13.613;0.027
13.631;0.031
13.650;0.034
13.669;0.036
13.688;0.036
13.706;0.036
13.725;0.039
13.744;0.039
13.763;0.043
13.781;0.045
13.800;0.044
13.819;0.048
13.838;0.052
13.856;0.052
13.875;0.051
13.894;0.058
13.913;0.056
13.931;0.059
13.950;0.061
13.969;0.059
13.988;0.065
14.006;0.065
14.025;0.065
14.044;0.068
14.063;0.072
14.081;0.071
14.100;0.075
14.119;0.078
14.138;0.078
14.156;0.079
14.175;0.079
14.194;0.081
14.213;0.085
14.231;0.085
14.250;0.086
14.269;0.092
14.288;0.089
14.306;0.093
14.325;0.094
14.344;0.097
14.363;0.095
14.381;0.100
14.400;0.099
14.419;0.103
14.438;0.105
14.456;0.106
14.475;0.108
14.494;0.108
14.513;0.110
14.531;0.112
14.550;0.114
14.569;0.118
14.588;0.120
14.606;0.123
14.625;0.122
14.644;0.126
14.663;0.124
14.681;0.126
14.700;0.129
14.719;0.131
14.738;0.134
14.756;0.137
14.775;0.137
14.794;0.136
14.813;0.138
14.831;0.143
14.850;0.145
14.869;0.146
14.888;0.145
14.906;0.150
14.925;0.152
14.944;0.154
14.963;0.155
14.981;0.155
14.981;0.158
14.963;0.159
14.944;0.158
14.925;0.158
14.906;0.161
14.888;0.155
14.869;0.155
14.850;0.157
14.831;0.152
14.813;0.154
14.794;0.152
14.775;0.153
14.756;0.151
14.738;0.149
14.719;0.146
14.700;0.144
14.681;0.147
14.663;0.141
14.644;0.143
14.625;0.138
14.606;0.139
14.588;0.141
14.569;0.138
14.550;0.135
14.531;0.133
14.513;0.132
14.494;0.134
14.475;0.133
14.456;0.127
14.438;0.127
14.419;0.125
14.400;0.123
14.381;0.122
14.363;0.122
14.344;0.120
14.325;0.118
14.306;0.118
14.288;0.117
14.269;0.114
14.250;0.113
14.231;0.113
14.213;0.111
14.194;0.112
14.175;0.109
14.156;0.108
14.138;0.105
14.119;0.107
14.100;0.103
14.081;0.103
14.063;0.103
14.044;0.099
14.025;0.098
14.006;0.095
13.988;0.097
13.969;0.096
13.950;0.094
13.931;0.091
13.913;0.087
13.894;0.086
13.875;0.085
13.856;0.084
13.838;0.083
13.819;0.085
13.800;0.083
13.781;0.079
13.763;0.078
13.744;0.075
13.725;0.073
13.706;0.076
13.688;0.074
13.669;0.068
13.650;0.069
13.631;0.069
13.613;0.068
13.594;0.068
13.575;0.065
13.556;0.060
13.538;0.059
13.519;0.060
13.500;0.057
13.481;0.055
13.463;0.055
13.444;0.056
13.425;0.055
13.406;0.052
13.388;0.051
13.369;0.050
13.350;0.049
13.331;0.045
13.313;0.044
13.294;0.041
13.275;0.045
13.256;0.043
13.238;0.039
13.219;0.039
13.200;0.036
13.181;0.036
13.163;0.031
13.144;0.033
13.125;0.032
13.106;0.028
13.088;0.028
13.069;0.027
13.050;0.027
13.031;0.025
13.013;0.023
12.994;0.019
12.975;0.019
12.956;0.016
12.938;0.015
12.919;0.016
12.900;0.016
12.881;0.012
12.863;0.011
12.844;0.011
12.825;0.010
12.806;0.007
12.788;0.008
12.769;0.005
12.750;0.002
12.731;0.000
12.713;-0.002
12.694;-0.003
12.675;-0.006
12.656;-0.003
12.638;-0.007
12.619;-0.006
12.600;-0.011
12.581;-0.013
12.563;-0.013
12.544;-0.014
12.525;-0.013
12.506;-0.018
12.488;-0.016
12.469;-0.018
12.450;-0.021
12.431;-0.023
12.413;-0.025
12.394;-0.023
12.375;-0.025
12.356;-0.028
12.338;-0.030
12.319;-0.030
12.300;-0.033
12.281;-0.034
12.263;-0.035
12.244;-0.034
12.225;-0.039
12.206;-0.040
12.188;-0.038
12.169;-0.044
12.150;-0.044
12.131;-0.047
12.113;-0.047
12.094;-0.047
12.075;-0.050
12.056;-0.052
12.038;-0.054
12.019;-0.052
12.000;-0.054
11.981;-0.057
11.963;-0.059
11.944;-0.057
11.925;-0.062
11.906;-0.060
11.888;-0.063
11.869;-0.064
11.850;-0.068
11.831;-0.068
11.813;-0.069
11.794;-0.070
11.775;-0.070
11.756;-0.074
11.738;-0.074
11.719;-0.074
11.700;-0.076
11.681;-0.078
11.663;-0.081
11.644;-0.082
11.625;-0.085
11.606;-0.082
11.588;-0.085
11.569;-0.088
11.550;-0.090
11.531;-0.093
11.513;-0.088
11.494;-0.095
11.475;-0.096
11.456;-0.096
11.438;-0.100
11.419;-0.102
11.400;-0.099
11.381;-0.102
11.363;-0.102
11.344;-0.106
11.325;-0.109
11.306;-0.110
11.288;-0.109
11.269;-0.111
11.250;-0.113
11.231;-0.112
11.213;-0.114
11.194;-0.118
11.175;-0.117
11.156;-0.119
11.138;-0.122
11.119;-0.123
11.100;-0.127
11.081;-0.128
11.063;-0.130
11.044;-0.133
11.025;-0.131
11.006;-0.130
10.988;-0.135
10.969;-0.135
10.950;-0.136
10.931;-0.137
10.913;-0.139
10.894;-0.142
10.875;-0.142
10.856;-0.144
10.838;-0.145
10.819;-0.148
10.800;-0.147
10.781;-0.149
10.763;-0.153
10.744;-0.157
10.725;-0.155
10.706;-0.159
10.688;-0.160
10.669;-0.163
10.650;-0.159
10.631;-0.165
10.613;-0.163
10.594;-0.169
10.575;-0.167
10.556;-0.168
10.538;-0.173
10.519;-0.170
10.500;-0.174
10.481;-0.178
10.463;-0.176
10.444;-0.183
10.425;-0.182
10.406;-0.179
10.388;-0.186
10.369;-0.183
10.350;-0.186
10.331;-0.186
10.313;-0.189
10.294;-0.191
10.275;-0.192
10.256;-0.195
10.238;-0.196
10.219;-0.196
10.200;-0.198
10.181;-0.199
10.163;-0.205
10.144;-0.206
10.125;-0.207
10.106;-0.208
10.088;-0.211
10.069;-0.208
10.050;-0.211
10.031;-0.213
10.013;-0.217
9.994;-0.218
9.975;-0.220
9.956;-0.219
9.938;-0.219
9.919;-0.226
9.900;-0.226
9.881;-0.228
9.863;-0.229
9.844;-0.231
9.825;-0.233
9.806;-0.231
9.788;-0.234
9.769;-0.239
9.750;-0.237
9.731;-0.245
9.713;-0.240
9.694;-0.243
9.675;-0.246
9.656;-0.245
9.638;-0.249
9.619;-0.251
9.600;-0.251
9.581;-0.257
9.563;-0.256
9.544;-0.255
9.525;-0.259
9.506;-0.263
9.488;-0.264
9.469;-0.265
9.450;-0.268
9.431;-0.264
9.413;-0.269
9.394;-0.270
9.375;-0.275
9.356;-0.274
9.338;-0.275
9.319;-0.278
9.300;-0.277
9.281;-0.284
9.263;-0.284
9.244;-0.287
9.225;-0.287
9.206;-0.288
9.188;-0.289
9.169;-0.290
9.150;-0.294
9.131;-0.291
9.113;-0.299
9.094;-0.295
9.075;-0.300
9.056;-0.301
9.038;-0.304
9.019;-0.305
9.000;-0.303
8.981;-0.307
8.963;-0.305
8.944;-0.313
8.925;-0.312
8.906;-0.316
8.888;-0.316
8.869;-0.320
8.850;-0.318
8.831;-0.324
8.813;-0.323
8.794;-0.327
8.775;-0.327
8.756;-0.328
8.738;-0.329
8.719;-0.332
8.700;-0.333
8.681;-0.336
8.663;-0.340
8.644;-0.341
8.625;-0.340
8.606;-0.344
8.588;-0.346
8.569;-0.343
8.550;-0.345
8.531;-0.351
8.513;-0.349
8.494;-0.354
8.475;-0.353
8.456;-0.357
8.438;-0.359
8.419;-0.360
8.400;-0.362
8.381;-0.361
8.363;-0.364
8.344;-0.365
8.325;-0.370
8.306;-0.371
8.288;-0.371
8.269;-0.372
8.250;-0.376
8.231;-0.377
8.213;-0.377
8.194;-0.383
8.175;-0.385
8.156;-0.387
8.138;-0.386
8.119;-0.386
8.100;-0.392
8.081;-0.392
8.063;-0.392
8.044;-0.399
8.025;-0.398
8.006;-0.401
7.988;-0.399
7.969;-0.403
7.950;-0.403
7.931;-0.407
7.913;-0.409
7.894;-0.409
7.875;-0.412
7.856;-0.410
7.838;-0.411
7.819;-0.418
7.800;-0.416
7.781;-0.416
7.763;-0.420
7.744;-0.423
7.725;-0.426
7.706;-0.425
7.688;-0.427
7.669;-0.435
7.650;-0.435
7.631;-0.434
7.613;-0.439
7.594;-0.437
7.575;-0.444
7.556;-0.444
7.538;-0.443
7.519;-0.446
7.500;-0.450
7.481;-0.448
7.463;-0.454
7.444;-0.452
7.425;-0.454
7.406;-0.459
7.388;-0.454
7.369;-0.461
7.350;-0.459
7.331;-0.465
7.313;-0.462
7.294;-0.460
7.275;-0.468
7.256;-0.469
7.238;-0.472
7.219;-0.472
7.200;-0.470
7.181;-0.473
7.163;-0.416
7.144;-0.412
7.125;-0.410
7.106;-0.413
7.088;-0.412
7.069;-0.414
7.050;-0.410
7.031;-0.414
7.013;-0.414
6.994;-0.411
6.975;-0.411
6.956;-0.412
6.938;-0.414
6.919;-0.414
6.900;-0.413
6.881;-0.412
6.863;-0.411
6.844;-0.415
6.825;-0.411
6.806;-0.410
6.788;-0.410
6.769;-0.412
6.750;-0.413
6.731;-0.410
6.713;-0.413
6.694;-0.409
6.675;-0.413
6.656;-0.412
6.638;-0.413
6.619;-0.410
6.600;-0.413
6.581;-0.411
6.563;-0.410
6.544;-0.410
6.525;-0.409
6.506;-0.409
6.488;-0.409
6.469;-0.410
6.450;-0.413
6.431;-0.407
6.413;-0.411
6.394;-0.410
6.375;-0.408
6.356;-0.410
6.338;-0.410
6.319;-0.408
6.300;-0.410
6.281;-0.410
6.263;-0.409
6.244;-0.408
6.225;-0.410
6.206;-0.409
6.188;-0.408
6.169;-0.410
6.150;-0.407
6.131;-0.409
6.113;-0.407
6.094;-0.409
6.075;-0.409
6.056;-0.411
6.038;-0.408
6.019;-0.411
6.000;-0.409
5.981;-0.411
5.963;-0.411
5.944;-0.408
5.925;-0.408
5.906;-0.408
5.888;-0.411
5.869;-0.409
5.850;-0.409
5.831;-0.410
5.813;-0.410
5.794;-0.407
5.775;-0.410
5.756;-0.410
5.738;-0.406
5.719;-0.408
5.700;-0.408
5.681;-0.409
5.663;-0.409
5.644;-0.408
5.625;-0.410
5.606;-0.408
5.588;-0.407
5.569;-0.409
5.550;-0.404
5.531;-0.408
5.513;-0.407
5.494;-0.409
5.475;-0.407
5.456;-0.410
5.438;-0.408
5.419;-0.407
5.400;-0.409
5.381;-0.405
5.363;-0.409
5.344;-0.409
5.325;-0.408
5.306;-0.408
5.288;-0.409
5.269;-0.405
5.250;-0.408
5.231;-0.407
5.213;-0.404
5.194;-0.405
5.175;-0.406
5.156;-0.404
5.138;-0.405
5.119;-0.406
5.100;-0.408
5.081;-0.408
5.063;-0.404
5.044;-0.405
5.025;-0.405
5.006;-0.406
4.988;-0.404
4.969;-0.407
4.950;-0.407
4.931;-0.407
4.913;-0.404
4.894;-0.404
4.875;-0.408
4.856;-0.407
4.838;-0.404
4.819;-0.406
4.800;-0.403
4.781;-0.406
4.763;-0.407
4.744;-0.406
4.725;-0.406
4.706;-0.405
4.688;-0.404
4.669;-0.403
4.650;-0.404
4.631;-0.404
4.613;-0.403
4.594;-0.405
4.575;-0.403
4.556;-0.407
4.538;-0.405
4.519;-0.403
4.500;-0.404
4.481;-0.406
4.463;-0.406
4.444;-0.402
4.425;-0.406
4.406;-0.405
4.388;-0.406
4.369;-0.403
4.350;-0.406
4.331;-0.405
4.313;-0.407
4.294;-0.404
4.275;-0.403
4.256;-0.402
4.238;-0.402
4.219;-0.406
4.200;-0.401
4.181;-0.403
4.163;-0.402
4.144;-0.404
4.125;-0.401
4.106;-0.405
4.088;-0.403
4.069;-0.402
4.050;-0.405
4.031;-0.404
4.013;-0.405
3.994;-0.403
3.975;-0.405
3.956;-0.403
3.938;-0.402
3.919;-0.403
3.900;-0.401
3.881;-0.401
3.863;-0.402
3.844;-0.401
3.825;-0.405
3.806;-0.401
3.788;-0.402
3.769;-0.405
3.750;-0.401
3.731;-0.404
3.713;-0.403
3.694;-0.402
3.675;-0.405
3.656;-0.403
3.638;-0.402
3.619;-0.403
3.600;-0.401
3.581;-0.402
3.563;-0.402
3.544;-0.402
3.525;-0.402
3.506;-0.400
3.488;-0.401
3.469;-0.402
3.450;-0.400
3.431;-0.399
3.413;-0.401
3.394;-0.404
3.375;-0.400
3.356;-0.400
3.338;-0.399
3.319;-0.401
3.300;-0.401
3.281;-0.400
3.263;-0.401
3.244;-0.401
3.225;-0.400
3.206;-0.403
3.188;-0.403
3.169;-0.402
3.150;-0.399
3.131;-0.403
3.113;-0.400
3.094;-0.398
3.075;-0.401
3.056;-0.402
3.038;-0.399
3.019;-0.399
3.000;-0.400
2.981;-0.398
2.963;-0.399
2.944;-0.399
2.925;-0.398
2.906;-0.399
2.888;-0.402
2.869;-0.400
2.850;-0.397
2.831;-0.398
2.813;-0.400
2.794;-0.399
2.775;-0.402
2.756;-0.399
2.738;-0.397
2.719;-0.398
2.700;-0.401
2.681;-0.399
2.663;-0.401
2.644;-0.398
2.625;-0.399
2.606;-0.402
2.588;-0.397
2.569;-0.398
2.550;-0.397
2.531;-0.401
2.513;-0.398
2.494;-0.401
2.475;-0.396
2.456;-0.400
2.438;-0.396
2.419;-0.399
2.400;-0.400
2.381;-0.398
2.363;-0.399
2.344;-0.396
2.325;-0.400
2.306;-0.401
2.288;-0.396
2.269;-0.400
2.250;-0.397
2.231;-0.401
2.213;-0.399
2.194;-0.395
2.175;-0.399
2.156;-0.396
2.138;-0.398
2.119;-0.398
2.100;-0.397
2.081;-0.396
2.063;-0.399
2.044;-0.400
2.025;-0.396
2.006;-0.398
1.988;-0.397
1.969;-0.399
1.950;-0.397
1.931;-0.398
1.913;-0.399
1.894;-0.396
1.875;-0.397
1.856;-0.396
1.838;-0.399
1.819;-0.398
1.800;-0.394
1.781;-0.394
1.763;-0.399
1.744;-0.396
1.725;-0.396
1.706;-0.399
1.688;-0.398
1.669;-0.398
1.650;-0.398
1.631;-0.395
1.613;-0.395
1.594;-0.398
1.575;-0.397
1.556;-0.393
1.538;-0.398
1.519;-0.394
1.500;-0.398
1.481;-0.398
1.463;-0.397
1.444;-0.396
1.425;-0.396
1.406;-0.393
1.388;-0.397
1.369;-0.397
1.350;-0.394
1.331;-0.396
1.313;-0.397
1.294;-0.393
1.275;-0.395
1.256;-0.395
1.238;-0.393
1.219;-0.397
1.200;-0.396
1.181;-0.397
1.163;-0.394
1.144;-0.396
1.125;-0.397
1.106;-0.394
1.088;-0.392
1.069;-0.393
1.050;-0.395
1.031;-0.394
1.013;-0.397
0.994;-0.393
0.975;-0.393
0.956;-0.394
0.938;-0.396
0.919;-0.395
0.900;-0.395
0.881;-0.393
0.863;-0.397
0.844;-0.392
0.825;-0.394
0.806;-0.393
0.788;-0.394
0.769;-0.392
0.750;-0.394
0.731;-0.395
0.713;-0.395
0.694;-0.394
0.675;-0.395
0.656;-0.395
0.638;-0.393
0.619;-0.392
0.600;-0.393
0.581;-0.392
0.563;-0.393
0.544;-0.393
0.525;-0.393
0.506;-0.395
0.488;-0.396
0.469;-0.392
0.450;-0.394
0.431;-0.394
0.413;-0.394
