# Samples per Second per Channel acquired: 10000.000000
# X	Y	SUM	
0.6418	-1.6765	2.7756	
0.6421	-1.6758	2.7713	
0.6405	-1.6791	2.7819	
0.6411	-1.6762	2.7730	
0.6447	-1.6683	2.7658	
0.6418	-1.6768	2.7746	
0.6431	-1.6725	2.7796	
0.6408	-1.6739	2.7861	
0.6378	-1.6880	2.7838	
0.6375	-1.6811	2.7868	
0.6372	-1.6778	2.7901	
0.6418	-1.6762	2.7815	
0.6391	-1.6752	2.7806	
0.6388	-1.6817	2.7799	
0.6405	-1.6778	2.7786	
0.6421	-1.6706	2.7687	
0.6395	-1.6801	2.7769	
0.6437	-1.6699	2.7710	
0.6378	-1.6794	2.7838	
0.6365	-1.6873	2.8055	
0.6345	-1.6909	2.8075	
0.6313	-1.6923	2.8092	
0.6342	-1.6890	2.8085	
0.6319	-1.6926	2.8108	
0.6342	-1.6939	2.8128	
0.6329	-1.6814	2.8016	
0.6342	-1.6831	2.8039	
0.6326	-1.6844	2.8092	
0.6329	-1.6926	2.8013	
0.6378	-1.6909	2.7940	
0.6424	-1.6742	2.7789	
0.6362	-1.6883	2.8026	
0.6372	-1.6893	2.7970	
0.6372	-1.6903	2.7884	
0.6359	-1.6896	2.7937	
0.6378	-1.6781	2.7930	
0.6342	-1.6913	2.8003	
0.6395	-1.6913	2.8039	
0.6382	-1.6913	2.7927	
0.6385	-1.6755	2.7819	
0.6401	-1.6791	2.7783	
0.6434	-1.6716	2.7605	
0.6428	-1.6653	2.7523	
0.6467	-1.6617	2.7585	
0.6454	-1.6558	2.7473	
0.6464	-1.6650	2.7368	
0.6431	-1.6670	2.7500	
0.6467	-1.6640	2.7450	
0.6457	-1.6564	2.7513	
0.6444	-1.6739	2.7605	
0.6441	-1.6577	2.7503	
0.6454	-1.6637	2.7556	
0.6401	-1.6808	2.7750	
0.6428	-1.6863	2.7618	
0.6418	-1.6775	2.7671	
0.6382	-1.6863	2.7763	
0.6382	-1.6919	2.7845	
0.6388	-1.6893	2.7779	
0.6398	-1.6893	2.7894	
0.6365	-1.6949	2.7934	
0.6378	-1.6909	2.7845	
0.6414	-1.6798	2.7690	
0.6395	-1.6804	2.7789	
0.6388	-1.6900	2.7911	
0.6355	-1.6942	2.7927	
0.6355	-1.6992	2.8006	
0.6355	-1.7051	2.8046	
0.6345	-1.6936	2.7967	
0.6362	-1.7008	2.7973	
0.6332	-1.7071	2.8085	
0.6326	-1.7044	2.8095	
0.6332	-1.7120	2.8180	
0.6306	-1.7172	2.8236	
0.6313	-1.7087	2.8108	
0.6362	-1.7044	2.8144	
0.6336	-1.7077	2.8177	
0.6286	-1.7149	2.8315	
0.6293	-1.7140	2.8312	
0.6303	-1.7113	2.8207	
0.6313	-1.7159	2.8141	
0.6342	-1.6949	2.8026	
0.6362	-1.7034	2.7947	
0.6355	-1.6988	2.8072	
0.6365	-1.6946	2.7957	
0.6391	-1.6847	2.7825	
0.6414	-1.6863	2.7858	
0.6385	-1.6906	2.7832	
0.6398	-1.6877	2.7783	
0.6421	-1.6873	2.7796	
0.6391	-1.6890	2.7904	
0.6359	-1.6850	2.7884	
0.6388	-1.6906	2.7763	
0.6378	-1.6870	2.7802	
0.6395	-1.6890	2.7681	
0.6437	-1.6788	2.7690	
0.6408	-1.6752	2.7674	
0.6405	-1.6785	2.7684	
0.6408	-1.6739	2.7697	
0.6424	-1.6808	2.7641	
0.6424	-1.6732	2.7602	
0.6441	-1.6735	2.7789	
0.6437	-1.6686	2.7763	
0.6401	-1.6739	2.7835	
0.6401	-1.6788	2.7720	
0.6411	-1.6926	2.7878	
0.6359	-1.6850	2.8022	
0.6326	-1.6942	2.8128	
0.6306	-1.7005	2.8230	
0.6309	-1.7071	2.8200	
0.6306	-1.7087	2.8154	
0.6313	-1.7117	2.8184	
0.6322	-1.7018	2.8069	
0.6355	-1.6932	2.7996	
0.6372	-1.6985	2.7999	
0.6395	-1.6962	2.8003	
0.6345	-1.6965	2.8026	
0.6375	-1.6906	2.7993	
0.6362	-1.7005	2.7999	
0.6352	-1.6923	2.8052	
0.6362	-1.7018	2.8131	
0.6359	-1.6896	2.7911	
0.6365	-1.7002	2.7957	
0.6372	-1.6893	2.7980	
0.6401	-1.6840	2.7924	
0.6395	-1.6883	2.7904	
0.6365	-1.6962	2.7967	
0.6368	-1.7021	2.7914	
0.6385	-1.6939	2.7858	
0.6382	-1.6995	2.7832	
0.6405	-1.6725	2.7677	
0.6382	-1.6840	2.7690	
0.6398	-1.6847	2.7730	
0.6418	-1.6834	2.7681	
0.6401	-1.6748	2.7487	
0.6414	-1.6725	2.7513	
0.6444	-1.6742	2.7464	
0.6398	-1.6804	2.7575	
