3.310223998999999822e+02 1.114275980559149793e-03
3.311306763000000046e+02 1.115569680420055868e-03
3.312389526000000046e+02 1.116863379086149898e-03
3.313472595000000069e+02 1.118157443364840116e-03
3.314555358999999726e+02 1.119451143225746190e-03
3.315638427999999749e+02 1.120745207504436408e-03
3.316721496999999772e+02 1.122039271783126626e-03
3.317804871000000162e+02 1.123333700479600987e-03
3.318887938999999960e+02 1.124627763563478726e-03
3.319971312999999782e+02 1.125922192259953087e-03
3.321054687999999828e+02 1.127216622151239276e-03
3.322138062000000218e+02 1.128511050847714504e-03
3.323221740999999838e+02 1.129805843961972358e-03
3.324305115000000228e+02 1.131100272658446719e-03
3.325388793999999848e+02 1.132395065772705441e-03
3.326472473000000036e+02 1.133689858886964162e-03
3.327556458000000248e+02 1.134985017613818854e-03
3.328640136999999868e+02 1.136279810728076708e-03
3.329724120999999855e+02 1.137574968260119572e-03
3.330808104999999841e+02 1.138870125792161569e-03
3.331892090000000053e+02 1.140165284519017129e-03
3.332976074000000040e+02 1.141460442051059994e-03
3.334060364000000050e+02 1.142755965195698829e-03
3.335144652999999835e+02 1.144051487145524969e-03
3.336228942999999845e+02 1.145347010290164022e-03
3.337313232000000198e+02 1.146642532239991030e-03
3.338397827000000007e+02 1.147938419802414225e-03
3.339482421999999815e+02 1.149234307364836553e-03
3.340567017000000192e+02 1.150530194927260400e-03
3.341651610999999775e+02 1.151826081294870900e-03
3.342736206000000152e+02 1.153121968857294096e-03
3.343821105999999759e+02 1.154418220837500567e-03
3.344906005999999934e+02 1.155714472817707906e-03
3.345990906000000109e+02 1.157010724797915896e-03
3.347075805999999716e+02 1.158306976778122584e-03
3.348160705999999891e+02 1.159603228758329923e-03
3.349245910999999865e+02 1.160899845156321405e-03
3.350331115999999838e+02 1.162196461554312237e-03
3.351416320999999812e+02 1.163493077952303719e-03
3.352501525999999785e+02 1.164789694350294334e-03
3.353587036000000126e+02 1.166086675166070176e-03
3.354672545999999898e+02 1.167383655981846019e-03
3.355758056999999894e+02 1.168680637992433472e-03
3.356843567000000235e+02 1.169977618808209314e-03
3.357929381999999805e+02 1.171274964041768432e-03
