3.310223998999999822e+02 -1.234602693009149467e-02
3.311306763000000046e+02 -1.231531491990216394e-02
3.312389526000000046e+02 -1.228460293807728983e-02
3.313472595000000069e+02 -1.225388227672933802e-02
3.314555358999999726e+02 -1.222317026654001770e-02
3.315638427999999749e+02 -1.219244960519207631e-02
3.316721496999999772e+02 -1.216172894384412624e-02
3.317804871000000162e+02 -1.213099963133755683e-02
3.318887938999999960e+02 -1.210027899835406338e-02
3.319971312999999782e+02 -1.206954968584751479e-02
3.321054687999999828e+02 -1.203882034497649745e-02
3.322138062000000218e+02 -1.200809103246991590e-02
3.323221740999999838e+02 -1.197735306880474970e-02
3.324305115000000228e+02 -1.194662375629817856e-02
3.325388793999999848e+02 -1.191588579263301237e-02
3.326472473000000036e+02 -1.188514782896782362e-02
3.327556458000000248e+02 -1.185440118577957801e-02
3.328640136999999868e+02 -1.182366322211441008e-02
3.329724120999999855e+02 -1.179291660729061414e-02
3.330808104999999841e+02 -1.176216999246681646e-02
3.331892090000000053e+02 -1.173142334927856044e-02
3.332976074000000040e+02 -1.170067673445477491e-02
3.334060364000000050e+02 -1.166992144010789954e-02
3.335144652999999835e+02 -1.163916617412550508e-02
3.336228942999999845e+02 -1.160841087977862972e-02
3.337313232000000198e+02 -1.157765561379621444e-02
3.338397827000000007e+02 -1.154689166829074229e-02
3.339482421999999815e+02 -1.151612772278525973e-02
3.340567017000000192e+02 -1.148536377727977717e-02
3.341651610999999775e+02 -1.145459986013876337e-02
3.342736206000000152e+02 -1.142383591463326867e-02
3.343821105999999759e+02 -1.139306331796917891e-02
3.344906005999999934e+02 -1.136229072130507702e-02
3.345990906000000109e+02 -1.133151812464097512e-02
3.347075805999999716e+02 -1.130074552797689404e-02
3.348160705999999891e+02 -1.126997293131279214e-02
3.349245910999999865e+02 -1.123919168349008305e-02
3.350331115999999838e+02 -1.120841043566736181e-02
3.351416320999999812e+02 -1.117762918784465098e-02
3.352501525999999785e+02 -1.114684794002194189e-02
3.353587036000000126e+02 -1.111605804104060305e-02
3.354672545999999898e+02 -1.108526814205928329e-02
3.355758056999999894e+02 -1.105447821471349651e-02
3.356843567000000235e+02 -1.102368831573215767e-02
3.357929381999999805e+02 -1.099288976559222031e-02
3.359014892999999802e+02 -1.096209983824644220e-02
3.360100707999999941e+02 -1.093130128810649443e-02
3.361186523000000079e+02 -1.090050273796654666e-02
3.362272644000000241e+02 -1.086969550830352120e-02
3.363358458999999812e+02 -1.083889695816359425e-02
3.364444579999999974e+02 -1.080808972850058093e-02
3.365530701000000136e+02 -1.077728249883754506e-02
3.366616821000000073e+02 -1.074647529753898836e-02
3.367703247000000033e+02 -1.071565941671735397e-02
3.368789368000000195e+02 -1.068485218705434066e-02
3.369875792999999931e+02 -1.065403633459716462e-02
3.370962218999999891e+02 -1.062322045377553197e-02
3.372048644999999851e+02 -1.059240457295391839e-02
3.373135376000000178e+02 -1.056158004097364558e-02
3.374222106999999937e+02 -1.053075550899341441e-02
3.375308838000000264e+02 -1.049993097701316068e-02
3.376395569000000023e+02 -1.046910644503290869e-02
3.377482299999999782e+02 -1.043828191305267751e-02
3.378569335999999907e+02 -1.040744872991380618e-02
3.379656372000000033e+02 -1.037661554677493485e-02
3.380743408000000159e+02 -1.034578236363606352e-02
3.381830444000000284e+02 -1.031494918049721300e-02
3.382917479999999841e+02 -1.028411599735836249e-02
3.384004821999999990e+02 -1.025327413469641347e-02
3.385092162999999914e+02 -1.022243230039894535e-02
3.386179503999999838e+02 -1.019159046610145468e-02
3.387267150999999785e+02 -1.016073995228090714e-02
3.388354492000000278e+02 -1.012989811798341820e-02
3.389442139000000225e+02 -1.009904760416287066e-02
3.390529784999999947e+02 -1.006819711870678320e-02
3.391617431999999894e+02 -1.003734660488623566e-02
3.392705382999999983e+02 -1.000648746827150805e-02
3.393793029999999931e+02 -9.975636954450962240e-03
3.394880981000000020e+02 -9.944777817836255446e-03
3.395968932999999765e+02 -9.913918652857088565e-03
3.397056885000000079e+02 -9.883059487877923419e-03
3.398145142000000192e+02 -9.852191671740138934e-03
3.399233398000000079e+02 -9.821323883966814536e-03
3.400321655000000192e+02 -9.790456067829030051e-03
3.401409911999999736e+02 -9.759588251691245567e-03
3.402498168999999848e+02 -9.728720435553461082e-03
3.403586730999999759e+02 -9.697843968257078076e-03
3.404675293000000238e+02 -9.666967500960653437e-03
3.405763855000000149e+02 -9.636091033664272165e-03
3.406852417000000059e+02 -9.605214566367868342e-03
3.407940978999999970e+02 -9.574338099071464520e-03
3.409029846000000248e+02 -9.543452980616443093e-03
3.410118712999999957e+02 -9.512567862161442483e-03
3.411207580999999891e+02 -9.481682715341981788e-03
3.412296448000000169e+02 -9.450797596886960361e-03
3.413385620000000245e+02 -9.419903827273319596e-03
3.414474791999999752e+02 -9.389010057659699648e-03
3.415563965000000053e+02 -9.358116259681621349e-03
3.416653137000000129e+02 -9.327222490067980584e-03
3.417742309999999861e+02 -9.296328692089900550e-03
3.418831786999999736e+02 -9.265426271317662998e-03
3.419921264999999835e+02 -9.234523822180965361e-03
3.421010742000000278e+02 -9.203621401408705258e-03
3.422100219999999808e+02 -9.172718952272007620e-03
3.423190002000000050e+02 -9.141807880341150730e-03
3.424279480000000149e+02 -9.110905431204432275e-03
3.425369263000000046e+02 -9.079994330909115299e-03
3.426459044999999719e+02 -9.049083258978279226e-03
3.427549132999999983e+02 -9.018163507524322095e-03
3.428638915999999881e+02 -8.987252407229006854e-03
