3.310223998999999822e+02 5.001227125536522383e-04
3.311306763000000046e+02 5.005869805920934402e-04
3.312389526000000046e+02 5.010512482017541501e-04
3.313472595000000069e+02 5.015156470182330567e-04
3.314555358999999726e+02 5.019799150566740418e-04
3.315638427999999749e+02 5.024443138731532737e-04
3.316721496999999772e+02 5.029087126896325055e-04
3.317804871000000162e+02 5.033732422841499842e-04
3.318887938999999960e+02 5.038376406718487240e-04
3.319971312999999782e+02 5.043021702663659858e-04
3.321054687999999828e+02 5.047667002896637396e-04
3.322138062000000218e+02 5.052312298841813267e-04
3.323221740999999838e+02 5.056958902567366184e-04
3.324305115000000228e+02 5.061604198512540970e-04
3.325388793999999848e+02 5.066250802238097140e-04
3.326472473000000036e+02 5.070897405963653310e-04
3.327556458000000248e+02 5.075545321757393615e-04
3.328640136999999868e+02 5.080191925482947617e-04
3.329724120999999855e+02 5.084839836988886254e-04
3.330808104999999841e+02 5.089487748494822723e-04
3.331892090000000053e+02 5.094135664288565197e-04
3.332976074000000040e+02 5.098783575794501666e-04
3.334060364000000050e+02 5.103432799368625523e-04
3.335144652999999835e+02 5.108082018654943376e-04
3.336228942999999845e+02 5.112731242229067233e-04
3.337313232000000198e+02 5.117380461515386170e-04
3.338397827000000007e+02 5.122030992869890326e-04
3.339482421999999815e+02 5.126681524224395567e-04
3.340567017000000192e+02 5.131332055578901891e-04
3.341651610999999775e+02 5.135982582645602212e-04
3.342736206000000152e+02 5.140633114000106368e-04
3.343821105999999759e+02 5.145284953134991908e-04
3.344906005999999934e+02 5.149936792269879616e-04
3.345990906000000109e+02 5.154588631404767324e-04
3.347075805999999716e+02 5.159240470539653949e-04
3.348160705999999891e+02 5.163892309674541657e-04
3.349245910999999865e+02 5.168545456589809664e-04
3.350331115999999838e+02 5.173198603505077672e-04
3.351416320999999812e+02 5.177851750420345680e-04
3.352501525999999785e+02 5.182504897335614771e-04
3.353587036000000126e+02 5.187159352031265247e-04
3.354672545999999898e+02 5.191813806726916806e-04
3.355758056999999894e+02 5.196468265710370033e-04
3.356843567000000235e+02 5.201122720406020509e-04
3.357929381999999805e+02 5.205778482882052367e-04
3.359014892999999802e+02 5.210432941865507763e-04
3.360100707999999941e+02 5.215088704341539622e-04
3.361186523000000079e+02 5.219744466817571480e-04
3.362272644000000241e+02 5.224401541361790727e-04
3.363358458999999812e+02 5.229057303837822586e-04
3.364444579999999974e+02 5.233714378382039664e-04
3.365530701000000136e+02 5.238371452926258911e-04
3.366616821000000073e+02 5.243028523182673237e-04
3.367703247000000033e+02 5.247686905507272783e-04
3.368789368000000195e+02 5.252343980051492030e-04
3.369875792999999931e+02 5.257002358088285572e-04
3.370962218999999891e+02 5.261660740412885118e-04
3.372048644999999851e+02 5.266319122737484664e-04
3.373135376000000178e+02 5.270978812842467762e-04
3.374222106999999937e+02 5.275638502947448691e-04
3.375308838000000264e+02 5.280298193052433958e-04
3.376395569000000023e+02 5.284957883157413803e-04
3.377482299999999782e+02 5.289617573262394732e-04
3.378569335999999907e+02 5.294278571147758130e-04
3.379656372000000033e+02 5.298939569033121527e-04
3.380743408000000159e+02 5.303600566918487092e-04
3.381830444000000284e+02 5.308261564803850490e-04
3.382917479999999841e+02 5.312922562689211719e-04
3.384004821999999990e+02 5.317584872642762504e-04
3.385092162999999914e+02 5.322247178308506200e-04
3.386179503999999838e+02 5.326909483974250981e-04
3.387267150999999785e+02 5.331573101708182065e-04
3.388354492000000278e+02 5.336235407373931183e-04
