3.310223998999999822e+02 7.348752035171142536e-04
3.311306763000000046e+02 7.352662213411508560e-04
3.312389526000000046e+02 7.356572388040578210e-04
3.313472595000000069e+02 7.360483667725360593e-04
3.314555358999999726e+02 7.364393845965724449e-04
3.315638427999999749e+02 7.368305125650503580e-04
3.316721496999999772e+02 7.372216405335285964e-04
3.317804871000000162e+02 7.376128786464486876e-04
3.318887938999999960e+02 7.380040062537976137e-04
3.319971312999999782e+02 7.383952443667173796e-04
3.321054687999999828e+02 7.387864828407665662e-04
3.322138062000000218e+02 7.391777209536867657e-04
3.323221740999999838e+02 7.395690692110481676e-04
3.324305115000000228e+02 7.399603073239683672e-04
3.325388793999999848e+02 7.403516555813297690e-04
3.326472473000000036e+02 7.407430038386916046e-04
3.327556458000000248e+02 7.411344626016242798e-04
3.328640136999999868e+02 7.415258108589857901e-04
3.329724120999999855e+02 7.419172692607891532e-04
3.330808104999999841e+02 7.423087276625925162e-04
3.331892090000000053e+02 7.427001864255255168e-04
3.332976074000000040e+02 7.430916448273288798e-04
3.334060364000000050e+02 7.434832137347032995e-04
3.335144652999999835e+02 7.438747822809485153e-04
3.336228942999999845e+02 7.442663511883229350e-04
3.337313232000000198e+02 7.446579197345681508e-04
3.338397827000000007e+02 7.450495987863844233e-04
3.339482421999999815e+02 7.454412778382006957e-04
3.340567017000000192e+02 7.458329568900169682e-04
3.341651610999999775e+02 7.462246355807038200e-04
3.342736206000000152e+02 7.466163146325200924e-04
3.343821105999999759e+02 7.470081038287780008e-04
3.344906005999999934e+02 7.473998930250361260e-04
3.345990906000000109e+02 7.477916822212940344e-04
3.347075805999999716e+02 7.481834714175519428e-04
3.348160705999999891e+02 7.485752606138100680e-04
3.349245910999999865e+02 7.489671599545098292e-04
3.350331115999999838e+02 7.493590592952096988e-04
3.351416320999999812e+02 7.497509586359092431e-04
3.352501525999999785e+02 7.501428579766090043e-04
3.353587036000000126e+02 7.505348674617506183e-04
3.354672545999999898e+02 7.509268769468921238e-04
3.355758056999999894e+02 7.513188867931628332e-04
3.356843567000000235e+02 7.517108962783045556e-04
3.357929381999999805e+02 7.521030159078875886e-04
3.359014892999999802e+02 7.524950257541586232e-04
3.360100707999999941e+02 7.528871453837416563e-04
3.361186523000000079e+02 7.532792650133250147e-04
3.362272644000000241e+02 7.536714951484795380e-04
3.363358458999999812e+02 7.540636147780625711e-04
3.364444579999999974e+02 7.544558449132168776e-04
3.365530701000000136e+02 7.548480750483714009e-04
3.366616821000000073e+02 7.552403048223963952e-04
3.367703247000000033e+02 7.556326451019923377e-04
3.368789368000000195e+02 7.560248752371468610e-04
3.369875792999999931e+02 7.564172151556134913e-04
3.370962218999999891e+02 7.568095554352096506e-04
3.372048644999999851e+02 7.572018957148055930e-04
3.373135376000000178e+02 7.575943461388437135e-04
3.374222106999999937e+02 7.579867965628812919e-04
3.375308838000000264e+02 7.583792469869193040e-04
3.376395569000000023e+02 7.587716974109572077e-04
3.377482299999999782e+02 7.591641478349947861e-04
3.378569335999999907e+02 7.595567084034744341e-04
3.379656372000000033e+02 7.599492689719541906e-04
3.380743408000000159e+02 7.603418295404336218e-04
3.381830444000000284e+02 7.607343901089133782e-04
3.382917479999999841e+02 7.611269506773928094e-04
3.384004821999999990e+02 7.615196217514435140e-04
3.385092162999999914e+02 7.619122924643649064e-04
3.386179503999999838e+02 7.623049631772861904e-04
3.387267150999999785e+02 7.626977443957785310e-04
3.388354492000000278e+02 7.630904151087001402e-04
3.389442139000000225e+02 7.634831963271924808e-04
3.390529784999999947e+02 7.638759771845555092e-04
3.391617431999999894e+02 7.642687584030478497e-04
